winner,champLevel,item0,item1,item2,item3,item4,item5,item6,kills,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,largestKillingSpree,deaths,assists,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,largestCriticalStrike,totalHeal,minionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,goldEarned,goldSpent,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,visionWardsBoughtInGame,sightWardsBoughtInGame,magicDamageDealt,physicalDamageDealt,trueDamageDealt,magicDamageTaken,physicalDamageTaken,trueDamageTaken,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,inhibitorKills,towerKills,wardsPlaced,wardsKilled,largestMultiKill,killingSprees,totalUnitsHealed,totalTimeCrowdControlDealt,champion
false,15,3725,3009,3110,3190,0,0,3341,7,1,0,0,0,0,4,9,6,111426,9426,28440,0,78,92,24,24,0,8794,8905,0,0,0,0,5695,3731,0,0,0,69998,21412,20015,3974,23477,988,false,false,false,false,false,false,0,0,0,1,2,1,1,862,Udyr 
false,16,3725,3190,3110,3284,3082,1011,3340,3,0,0,0,0,0,2,7,13,157746,12848,45506,0,1011,62,69,66,3,11866,11270,0,0,0,0,8303,4000,544,0,0,90056,34373,33316,16506,26682,2316,false,false,false,false,false,false,0,0,10,0,1,1,1,1883,Udyr 
false,17,3713,3143,3110,3102,3284,3067,3341,6,0,0,0,0,0,2,5,11,164932,15095,33412,0,1216,97,73,72,1,11951,11330,0,0,0,0,8899,4994,1201,0,0,96415,36854,31662,7524,20976,4911,false,false,false,false,false,false,0,0,0,1,1,2,1,2437,Udyr 
false,14,3725,3284,3110,3075,3211,0,3340,3,1,0,0,0,0,3,4,4,152956,10602,24752,0,1598,79,72,67,5,10218,9650,0,0,0,0,6433,3253,915,0,0,90916,35312,26727,5434,19182,136,false,false,false,false,false,false,0,0,8,3,2,1,1,1552,Udyr 
true,15,3725,3284,3110,3211,3075,1028,3340,6,0,0,0,0,0,4,3,18,139023,13413,26356,0,2172,55,68,53,15,12884,10480,0,0,0,0,7511,5069,832,1,0,79306,36711,23005,10480,15081,793,false,false,false,false,false,true,0,0,11,2,1,1,1,1076,Udyr 
false,18,3725,3284,3102,3110,3190,3075,3341,2,0,0,0,0,0,2,6,17,214298,14146,51945,0,1703,79,93,86,7,15102,14430,0,0,0,0,9865,4177,104,1,0,124794,50483,39018,18843,32099,1001,false,false,false,false,false,false,1,0,6,0,1,1,1,2189,Udyr 
false,18,3710,3268,3110,3065,3078,3068,3341,9,1,0,0,0,0,5,8,15,305995,28986,54559,478,2974,102,114,105,9,20824,20248,0,0,0,0,14638,12363,1984,0,0,182392,105961,17641,18102,33338,3118,false,false,false,false,false,false,1,1,6,4,2,2,1,2201,Udyr 
false,17,3710,3065,3110,3265,3078,0,3341,6,1,0,0,0,0,3,10,11,200900,17867,41829,316,554,98,66,59,7,14055,13083,0,0,0,0,8534,7382,1950,0,2,121077,67098,12724,14405,27095,328,false,false,false,false,false,false,0,1,4,2,2,1,1,1721,Udyr 
false,14,3710,3111,3110,3065,3057,0,3341,7,1,0,0,0,0,4,10,7,138908,13280,30111,0,501,44,70,60,10,11149,9990,0,0,0,0,6747,5103,1429,0,0,85785,44443,8679,8369,21342,400,false,false,false,false,false,false,0,1,1,3,2,1,1,812,Udyr 
true,18,3707,3074,3268,3068,3075,3071,3341,16,2,0,0,0,0,5,7,14,210074,37973,42747,554,4221,58,74,60,14,18126,15755,0,0,0,0,4739,30621,2613,0,2,27823,170514,11736,13906,26496,2344,false,false,false,false,false,false,0,0,4,3,2,3,1,619,Wukong 
false,18,3708,3143,3190,3102,3025,3158,3341,12,0,0,0,0,0,4,8,20,175894,26787,41823,0,159,69,71,61,10,16383,17410,0,0,0,0,22043,2742,2001,1,2,135249,31878,8766,15498,25184,1140,false,false,false,false,false,false,0,1,5,1,1,4,1,1061,Sejuani 
false,16,3707,3143,3190,3071,3111,2140,3341,7,1,0,0,0,0,2,11,11,154297,24178,35026,434,1023,45,72,68,4,13126,12935,0,0,0,0,217,22425,1536,0,3,6373,141643,6280,8056,25921,1049,false,false,false,false,true,false,1,1,5,1,2,1,1,566,Vi 
true,14,3707,3078,2044,1011,3082,3047,3341,6,0,0,0,0,0,4,2,6,151069,10603,24469,617,1290,42,76,71,5,11398,9733,0,0,0,0,436,9471,694,0,6,17815,122961,10291,3732,20481,256,false,false,false,false,true,false,1,1,6,2,1,2,1,856,Jarvan IV 
true,12,3707,3111,3078,1028,1033,0,3341,5,0,0,0,0,0,5,2,11,91255,10340,15351,403,1023,20,48,40,8,8565,8338,0,0,0,0,731,8778,831,0,1,12250,72629,6375,4847,10061,442,false,false,false,true,false,true,0,1,3,0,1,1,1,584,Jarvan IV 
true,16,3708,3157,3041,3117,3135,1052,3341,5,0,0,0,0,0,3,4,13,150835,16678,28266,0,16658,38,72,62,10,13082,10625,0,0,0,0,15643,459,576,0,1,131419,11803,7613,5349,22710,207,false,false,false,false,false,false,0,1,3,1,1,1,1,467,Fiddlesticks 
true,15,3151,3157,2049,0,3041,3020,3341,7,1,0,0,0,0,2,7,13,67406,17444,23939,0,5820,35,17,15,2,11130,10105,0,0,0,0,16566,371,506,1,0,61064,5835,506,10745,13115,78,false,false,false,false,false,false,0,0,30,6,2,1,1,304,Fiddlesticks 
false,15,3708,3158,3068,3102,3110,0,3341,8,0,0,0,0,0,5,6,9,133081,20567,27756,0,208,65,59,57,2,11988,11435,0,0,0,0,17275,1839,1453,1,1,106938,18451,7691,7118,18366,2271,false,false,false,false,false,false,0,0,4,1,1,2,1,721,Sejuani 
true,15,3707,3190,3111,3078,3082,0,3341,8,1,0,0,0,0,4,5,15,149853,14989,24677,595,192,68,68,63,5,14005,11248,0,0,0,0,1568,12197,1224,1,1,17680,124832,7340,7286,16868,522,false,false,false,false,false,true,0,1,4,3,2,2,1,589,Jarvan IV 
false,17,3723,3143,3078,3111,3102,0,3341,7,0,0,0,0,0,3,7,8,178227,18711,35008,817,1961,80,67,59,8,13410,13033,0,0,0,0,210,18067,433,1,1,8739,146474,23014,18171,16637,200,false,false,false,false,false,false,0,0,5,3,1,2,1,343,Vi 
false,14,3724,3068,3190,3117,0,0,3340,1,0,0,0,0,0,0,8,7,138775,13666,35675,0,1285,27,88,86,2,9480,10010,0,0,0,0,12474,1128,63,0,2,96294,24992,17489,9325,25601,748,false,false,false,false,false,false,0,0,10,3,1,0,1,661,Sejuani 
false,15,3707,3143,2049,3047,3155,3134,3341,7,1,0,0,0,0,4,7,11,133730,19133,28750,0,1184,66,55,54,1,11927,9977,0,0,0,0,1375,15995,1763,0,2,16166,110023,7540,4606,21643,2500,false,false,true,false,false,false,0,2,7,1,2,1,1,739,Jarvan IV 
true,14,3707,3143,3156,3111,3083,0,3340,5,0,0,0,0,0,3,4,14,127530,9447,19060,0,2593,64,50,43,7,12507,12140,0,0,0,0,1340,7481,624,0,0,17478,100189,9861,4290,14727,42,false,false,false,false,true,false,1,2,6,0,1,2,1,377,Jarvan IV 
true,17,3707,3143,3047,3156,3071,1011,3341,11,0,0,0,0,0,5,4,17,185858,18295,24292,0,2930,54,65,53,12,15799,13665,0,0,0,0,1194,14954,2146,0,3,16360,153629,15868,3084,20587,620,false,false,false,false,true,false,1,3,6,3,1,2,1,908,Jarvan IV 
true,15,1055,3031,3006,3046,3072,0,3340,6,0,0,0,0,0,3,3,12,154868,15486,11845,807,2655,184,34,18,16,12413,11680,0,0,0,0,466,14905,114,0,0,466,153903,498,896,10642,306,false,false,false,true,false,true,0,2,7,1,1,2,4,190,Graves 
false,11,3725,3143,0,3117,0,0,3340,3,0,0,0,0,0,2,7,3,84666,6282,27032,0,1096,34,52,49,3,7284,6260,0,0,0,0,5019,1113,149,0,2,49326,15923,19417,13729,13086,216,false,false,false,false,false,false,0,0,8,3,1,1,1,614,Sejuani 
false,11,1055,3031,3006,1042,1051,0,3340,2,0,0,0,0,0,2,5,0,71540,7801,12571,490,1549,136,0,0,0,6890,6265,0,0,0,0,251,7550,0,0,0,499,70945,96,4434,7725,410,false,false,false,false,false,false,0,1,6,0,1,1,3,106,Graves 
true,14,3725,3110,3065,0,3284,0,3340,5,0,0,0,0,0,3,2,12,123858,5658,21304,0,1404,37,67,58,9,11429,9390,0,0,0,0,2776,2370,511,1,3,67584,36457,19817,3024,17716,564,false,false,false,true,false,false,0,0,13,3,1,1,1,716,Udyr 
true,15,3725,3102,3110,3047,3068,0,3340,4,0,0,0,0,0,3,2,16,152061,17500,26538,0,2234,51,77,64,13,12656,11265,0,0,0,0,14834,2224,441,0,1,93703,29272,29085,6195,19945,398,false,false,false,false,false,true,0,1,11,0,1,1,1,1738,Sejuani 
false,13,3725,3211,3110,3047,1028,0,3341,3,0,0,0,0,0,0,4,9,105688,9936,27637,0,3596,56,58,57,1,8738,7765,0,0,0,0,7985,1605,346,1,3,66383,19895,19410,6131,20950,555,false,false,false,false,false,false,0,0,9,3,1,0,1,892,Sejuani 
true,13,3725,3024,3105,3047,3082,0,3341,2,1,0,0,0,0,2,3,8,101445,6112,19928,0,1039,31,56,52,4,9294,7580,0,0,0,0,4786,1141,185,0,2,61723,22745,16977,2775,17011,142,false,false,false,false,false,true,0,0,5,1,2,1,1,665,Sejuani 
false,15,3725,3110,3102,3284,0,0,3340,2,0,0,0,0,0,2,6,10,125509,9080,35873,0,1399,43,60,55,5,9977,9800,0,0,0,0,5457,2925,697,0,4,67904,33340,24264,14477,19288,2108,false,false,false,false,false,false,0,0,14,0,1,1,1,858,Udyr 
true,12,3725,3110,1028,3284,3211,0,3340,4,0,0,0,0,0,4,0,6,98968,5860,17307,0,1723,15,60,44,16,9610,8255,0,0,0,0,2895,2645,319,0,5,53712,29829,15427,2649,14505,152,false,false,false,true,false,false,0,1,12,2,1,1,1,399,Udyr 
false,15,3725,3102,3110,3284,3075,0,3340,4,0,0,0,0,0,2,6,12,144543,9287,40384,0,1819,44,82,77,5,11882,11525,0,0,0,0,5795,3229,262,1,3,80220,36058,28263,13643,22297,4443,false,false,false,false,false,false,0,0,14,4,1,1,1,1383,Udyr 
true,14,3020,3151,2049,1026,1052,0,3341,4,0,0,0,0,0,2,5,11,40173,12662,16222,0,3385,25,0,0,0,9074,7670,0,0,0,0,11693,448,520,1,2,35245,4407,520,7868,8002,352,false,false,false,false,false,true,1,0,19,3,1,1,1,224,Fiddlesticks 
false,13,3725,3102,3047,3110,0,0,3341,5,0,0,0,0,0,2,7,11,90489,10328,31867,0,1363,21,57,54,3,9319,9030,0,0,0,0,8004,1985,338,0,4,56840,21149,12500,11158,19314,1394,false,false,false,false,false,false,0,0,7,2,1,1,1,985,Sejuani 
false,16,1056,3157,1026,3258,3135,3151,3341,9,1,1,0,0,0,5,7,12,128750,27141,30599,0,9851,140,15,12,3,13366,12940,0,0,0,0,25485,717,938,2,0,112095,15157,1498,16294,13245,1060,false,false,false,false,false,true,0,0,10,4,3,2,1,435,Fiddlesticks 
false,14,1055,3006,3031,3046,1053,0,3340,3,1,0,0,0,0,2,7,5,135141,11963,19607,608,1190,218,3,3,0,10513,9015,0,0,0,0,460,11503,0,0,0,892,133896,352,4069,14935,602,false,false,false,false,false,false,0,1,5,2,2,1,3,116,Graves 
true,11,3709,3117,3068,1028,1052,0,3340,3,0,0,0,0,0,3,1,3,79506,3348,13470,0,132,13,57,44,13,7298,6805,0,0,0,0,2081,732,534,0,1,54639,19673,5193,1516,11569,384,false,false,false,false,false,false,0,0,7,1,1,1,1,341,Sejuani 
false,14,3303,2049,3258,3135,3041,3136,3341,0,0,0,0,0,0,0,4,6,59407,12019,20776,0,7426,48,4,4,0,8646,8090,0,0,0,0,11209,810,0,1,0,54388,5018,0,7424,13189,162,false,false,false,false,false,false,0,0,31,5,0,0,1,340,Fiddlesticks 
true,13,3709,3001,3117,3068,3136,1052,3341,7,1,0,0,0,0,3,2,14,111540,14225,22296,0,1523,32,56,44,12,10909,10690,0,0,0,0,11141,1974,1110,1,4,83014,21348,7178,7380,14735,181,false,false,false,false,false,true,0,0,6,2,2,3,1,493,Sejuani 
true,13,3709,0,3102,3110,0,3117,3341,2,0,0,0,0,0,0,4,15,119691,14510,24776,0,1755,29,64,57,7,9753,8865,0,0,0,0,10960,2224,1325,1,5,90263,21038,8389,7381,16564,831,false,false,false,false,false,false,0,0,10,1,1,0,1,800,Sejuani 
true,17,3709,3102,3270,3110,3151,1011,3341,5,0,0,0,0,0,2,5,21,176782,21196,30490,0,1894,71,88,76,12,14809,13120,0,0,0,0,17524,2634,1037,1,2,136167,30870,9744,3465,26916,108,false,false,false,false,false,false,0,0,6,6,1,1,1,1508,Sejuani 
true,18,3709,3151,3110,3102,3117,3068,3341,14,3,0,0,0,0,6,4,15,189790,38760,41270,0,3859,69,87,85,2,16759,14585,0,0,0,0,32802,3859,2098,0,3,147518,29797,12474,12928,27004,1338,false,false,false,false,true,false,1,0,5,2,2,3,1,1943,Sejuani 
true,14,3709,3110,3102,3117,1057,1026,3341,5,0,0,0,0,0,5,1,16,105662,15051,25150,0,1020,25,60,52,8,11069,10575,0,0,0,0,10966,2800,1285,0,4,77972,21485,6204,4801,20140,209,false,false,false,false,true,false,1,0,6,1,1,1,1,1002,Sejuani 
true,12,3725,3211,3110,3284,0,0,3341,1,0,0,0,0,0,0,1,9,112260,5493,14657,0,1755,30,70,56,14,8788,7945,0,0,0,0,2963,2223,306,2,4,63019,30337,18904,2170,12406,80,false,false,false,false,false,true,0,0,8,2,1,0,1,595,Udyr 
true,14,3047,3097,2049,3105,3110,1028,3364,1,0,0,0,0,0,0,5,18,36840,8959,17506,0,2185,43,4,0,4,9448,8145,0,0,0,0,7662,1297,0,3,1,27888,6754,2197,5516,11323,666,false,false,false,false,false,false,0,0,18,1,1,0,3,219,Amumu 
false,18,3726,3143,3075,3065,3264,3110,3341,10,2,0,0,0,0,3,9,10,216377,15863,45579,0,3516,73,92,83,9,17354,17365,0,0,0,0,11006,4654,202,1,5,130438,55732,30206,17948,24034,3596,false,false,false,false,false,false,0,0,8,2,2,3,1,2254,Udyr 
false,15,3110,2043,2045,3273,3211,3401,3341,2,0,0,0,0,0,0,9,12,39674,8165,34381,0,4699,60,3,0,3,9249,9140,0,0,0,0,7195,970,0,2,1,27377,6805,5490,20592,13185,604,false,false,false,false,false,false,0,0,27,5,1,0,4,166,Amumu 
true,11,3284,3725,3024,1033,1028,0,3341,2,0,0,0,0,0,2,0,2,91382,2701,10417,0,1387,23,60,42,18,7065,5900,0,0,0,0,1224,1303,174,0,2,49417,26058,15906,112,10168,136,false,false,false,true,false,false,0,0,7,1,1,1,1,756,Udyr 
true,14,3725,3284,3110,3102,3024,0,3340,4,0,0,0,0,0,3,2,12,151517,6871,23608,0,1368,24,94,67,27,11930,10555,0,0,0,0,3528,2605,737,0,0,87435,44066,20015,2464,20831,312,true,false,false,false,false,true,0,1,9,2,1,1,1,1313,Udyr 
true,14,3110,1028,3211,3725,3284,0,3341,3,0,0,0,0,0,2,2,11,133116,5810,22449,0,1509,44,78,64,14,10406,8190,0,0,0,0,3034,2475,301,1,0,77209,36275,19632,2553,19055,840,false,false,false,false,false,true,0,1,1,0,1,1,1,733,Udyr 
false,15,3725,3284,3110,3102,1031,0,3340,1,0,0,0,0,0,0,7,7,151814,9151,32572,0,1634,63,78,69,9,10795,9885,0,0,0,0,5902,2755,493,0,0,86074,35248,30491,16075,15577,919,false,false,false,false,false,false,0,0,9,0,1,0,1,1695,Udyr 
true,14,3707,3075,3044,3047,3057,0,3340,5,1,0,0,0,0,3,3,13,117648,7572,14016,0,1423,70,53,44,9,10787,8155,0,0,0,0,1090,5864,618,0,0,18653,91333,7662,716,12380,918,true,false,false,true,true,false,1,1,5,1,2,1,1,404,Jarvan IV 
true,13,3725,3110,3211,3284,1029,1029,3340,4,0,0,0,0,0,4,1,8,133984,10059,17089,0,927,30,88,69,19,9740,8190,0,0,0,0,4698,3875,1485,0,1,80016,34169,19798,3622,13080,386,false,false,false,false,false,false,0,0,8,2,1,1,1,1164,Udyr 
false,15,3725,3140,3110,3102,3284,0,3340,6,1,0,0,0,0,2,7,6,133795,10984,33961,0,1460,74,70,65,5,10849,10455,0,0,0,0,6854,3852,278,0,0,76051,32302,25441,13266,19177,1518,false,false,false,false,false,false,0,0,4,0,2,2,1,627,Udyr 
true,16,3041,2049,3157,1056,3135,3020,3341,4,0,0,0,0,0,0,8,12,74548,20040,26124,0,5274,38,9,6,3,11050,10370,0,0,0,0,18235,925,880,1,0,68339,5220,988,10558,14857,708,false,false,false,false,false,false,0,0,30,1,1,0,1,319,Fiddlesticks 
true,15,3718,3153,3006,3078,1011,1029,3341,15,3,0,0,0,0,7,2,5,181505,20540,19622,691,1925,99,64,54,10,14432,11698,0,0,0,0,2444,14857,3237,0,0,18936,150600,11967,2304,17015,302,false,false,false,false,true,false,1,4,3,1,2,3,1,627,Maestro Yi 
true,14,3723,3074,3142,3158,3044,0,3340,9,2,0,0,0,0,4,4,11,117971,17330,22384,834,5311,30,66,53,13,11988,10785,0,0,0,0,746,16519,64,0,0,17286,85768,14916,3722,18560,100,false,false,false,false,false,true,0,1,6,2,2,3,1,441,Rengar 
false,14,3709,3047,3110,3102,0,0,3341,2,0,0,0,0,0,2,8,12,130085,14343,31698,0,821,49,65,58,7,10063,8695,0,0,0,0,11086,1752,1503,0,0,101541,22920,5622,8299,20477,2920,false,false,false,true,false,false,0,0,7,2,1,1,1,1185,Sejuani 
true,15,1056,3157,2049,3020,1056,3041,3341,8,1,0,0,0,0,4,4,10,56714,15843,14332,0,5125,39,0,0,0,10570,8190,0,0,0,0,14630,416,797,1,2,49206,6150,1358,4537,9662,132,false,false,false,false,true,false,1,1,22,1,2,2,1,271,Fiddlesticks 
true,11,3724,3020,3068,3191,0,0,3340,5,1,0,0,0,0,3,2,4,92046,5503,12505,0,1278,30,62,60,2,8421,7360,0,0,0,0,4546,889,68,0,0,65256,12317,14472,947,11558,0,false,false,false,false,false,false,0,1,2,1,2,2,1,338,Amumu 
true,12,3709,3047,0,3110,1052,1028,3340,2,0,0,0,0,0,0,3,4,106449,5246,17499,0,139,16,73,69,4,8419,6850,0,0,0,0,3872,929,444,0,0,78458,22626,5364,3170,14198,130,false,false,false,false,false,false,0,0,6,0,1,0,1,725,Sejuani 
false,15,3723,3143,3156,0,3078,3111,3341,5,0,0,0,0,0,3,7,12,174654,18846,29710,659,2177,78,81,77,4,14000,14313,0,0,0,0,86,18290,470,0,2,5049,150274,19330,10867,18230,612,false,false,true,false,false,false,0,1,8,2,1,1,1,552,Vi 
false,14,3020,2049,3157,1056,3041,0,3341,2,0,0,0,0,0,2,6,5,75731,8797,18267,0,5398,65,10,9,1,7657,7205,0,0,0,0,8452,345,0,1,0,70340,5390,0,7219,10728,320,false,false,false,false,false,false,0,0,17,3,1,1,1,299,Fiddlesticks 
true,18,3082,3068,3158,3001,3151,3110,3340,7,1,0,0,0,0,2,12,22,193013,29375,43876,0,2931,121,43,39,4,16174,13085,0,0,0,0,25719,3464,192,0,0,169037,23751,224,17015,25670,1190,false,false,false,true,false,false,0,1,6,2,2,1,1,801,Sejuani 
true,15,3724,3157,3136,3117,1026,1052,3341,6,0,0,0,0,0,4,1,7,139244,11332,21337,0,15149,34,70,60,10,11728,9470,0,0,0,0,10937,349,46,2,0,105144,13968,20132,3383,17799,154,false,false,true,false,true,false,2,2,3,2,1,2,1,364,Fiddlesticks 
false,15,3724,3157,3211,3135,3020,1028,3341,4,1,0,0,0,0,2,10,7,153486,14614,32077,0,13097,53,72,64,8,11895,10750,0,0,0,0,14025,453,136,1,0,120045,7443,25998,12839,18378,859,false,false,false,false,false,false,0,0,5,1,2,1,1,444,Fiddlesticks 
false,15,3724,3157,3020,3089,0,0,3341,2,0,0,0,0,0,0,5,12,154569,16051,26781,0,14549,61,71,67,4,10908,10195,0,0,0,0,15430,543,78,1,1,122556,7094,24919,4566,21121,1094,false,false,false,false,false,false,0,0,4,3,1,0,1,419,Fiddlesticks 
true,4,1039,0,0,0,0,0,3340,0,0,0,0,0,0,0,0,0,4994,0,1004,0,0,0,5,4,1,6580,470,0,0,0,0,0,0,0,0,0,2671,1933,390,0,1004,0,false,false,false,false,false,false,0,0,1,0,0,0,0,15,Sejuani 
false,14,3111,3068,3151,3724,0,2043,3341,0,0,0,0,0,0,0,5,7,166851,8837,24964,0,1074,70,81,76,5,10028,9530,0,0,0,0,8054,783,0,3,0,120761,18598,27492,5493,19024,446,false,false,false,false,false,false,0,0,3,1,0,0,1,282,Amumu 
false,18,3725,3065,3075,3110,3068,3264,3340,4,0,0,0,0,0,2,6,21,199302,20886,46763,0,4491,66,83,74,9,15403,14825,0,0,0,0,14672,4867,1347,1,0,126791,40377,32134,12479,28774,5510,false,false,false,false,false,false,0,0,10,1,1,1,1,2173,Udyr 
true,17,3725,3065,3082,3284,3078,3110,3340,10,1,1,0,0,0,5,5,15,200750,22007,33461,241,1500,47,92,65,27,15815,14308,0,0,0,0,15455,5109,1443,0,0,123009,51990,25750,6194,25619,1647,false,false,false,false,false,true,1,0,6,1,3,2,1,1382,Udyr 
false,16,3725,3065,3091,0,3284,3110,3341,2,0,0,0,0,0,0,7,9,186083,13575,40907,0,1434,77,86,78,8,12571,12000,0,0,0,0,9786,3704,84,1,1,116510,41126,28446,10542,25471,4893,false,false,false,false,false,false,0,2,2,4,1,0,1,1025,Udyr 
true,13,3725,3110,3065,0,3284,0,3341,0,0,0,0,0,0,0,1,8,131745,4165,16819,0,1038,42,86,58,28,9389,9255,0,0,0,0,2957,1207,0,1,0,84378,32550,14816,2989,13399,430,false,false,false,false,false,true,0,1,1,2,0,0,1,640,Udyr 
false,14,3709,3075,3102,3117,3110,0,3341,11,1,1,1,0,0,5,8,4,133729,24771,33630,0,797,63,66,64,2,11628,10685,0,0,0,0,19859,3320,1591,0,0,105477,20639,7613,8806,21836,2988,false,false,false,false,false,false,0,0,2,1,4,3,1,912,Sejuani 
true,16,3078,3110,3102,3284,3725,2138,3361,8,0,0,0,0,0,4,3,20,173723,20524,29907,204,2796,50,90,76,14,14924,13903,0,0,0,0,12713,6497,1313,1,0,110762,43664,19296,8692,17285,3929,false,false,false,false,false,false,0,0,14,0,1,3,1,1912,Udyr 
false,13,1028,3111,3025,3024,0,0,3361,1,0,0,0,0,0,0,4,2,91378,9014,14912,0,0,138,1,1,0,6380,5910,0,0,0,0,6075,2939,0,0,0,65475,25902,0,3375,10737,799,false,false,false,false,false,false,0,0,0,0,1,0,0,266,Udyr 
false,17,1056,3157,3020,3136,3089,3135,3340,10,1,0,0,0,0,5,7,4,139285,27974,24178,0,8171,155,12,12,0,13338,12820,0,0,0,0,26146,585,1242,0,0,119013,19030,1242,7060,15453,1664,false,false,false,false,false,false,0,0,5,2,2,2,1,406,Fiddlesticks 
false,14,3725,2043,3110,3065,3009,3044,3361,2,0,0,0,0,0,0,6,4,167264,10518,33524,0,1392,61,90,81,9,10821,10285,0,0,0,0,7252,2657,608,1,0,107503,37311,22449,9170,22255,2098,false,false,false,false,false,false,0,0,8,1,1,0,1,1512,Udyr 
false,14,1056,3157,1026,1056,3020,1011,3340,2,0,0,0,0,0,2,5,3,90148,13954,19501,0,5317,122,15,14,1,7988,7200,0,0,0,0,13457,136,360,0,0,75812,13975,360,7505,11662,334,false,false,false,false,false,false,0,0,6,0,1,1,1,324,Fiddlesticks 
false,15,3725,3143,3190,3047,1057,1026,3364,3,0,0,0,0,0,0,9,12,159732,15129,35553,0,950,98,74,73,1,11544,11125,0,0,0,0,13194,1883,52,0,0,116168,18610,24953,15082,18530,1941,false,false,false,false,false,false,0,0,0,1,1,0,1,545,Amumu 
true,15,3725,3001,3190,3047,3110,1052,3362,8,0,0,0,0,0,8,0,17,149157,20414,31366,0,2949,47,59,51,8,13425,12355,0,0,0,0,16705,3202,507,2,4,104935,28215,16005,8390,21887,1088,false,false,false,false,false,true,0,0,7,1,1,1,1,1089,Sejuani 
false,13,3284,3725,3110,3105,1028,0,3361,2,0,0,0,0,0,0,4,6,121091,8897,27166,0,1112,49,69,56,13,9545,9060,0,0,0,0,6433,2262,202,1,1,74345,29312,17433,6780,19789,596,false,false,false,false,false,false,0,0,9,0,1,0,1,663,Udyr 
false,15,3725,3110,3190,3009,0,0,3361,2,0,0,0,0,0,0,11,7,152065,11107,45903,0,1120,72,62,58,4,10473,9530,0,0,0,0,7920,3049,138,1,3,90077,33224,28764,13185,29104,3613,false,false,false,false,false,false,0,1,11,3,1,0,1,949,Udyr 
true,18,3725,3065,3078,3110,3284,1011,3361,8,1,0,0,0,0,8,1,8,248816,18850,31697,0,2473,95,114,87,27,15605,14843,0,0,0,0,10100,7065,1685,4,1,151612,66186,31017,9530,21576,589,false,false,false,false,true,false,1,0,18,4,2,1,1,1903,Udyr 
true,18,3284,3143,3110,3725,3078,3102,3361,10,1,0,0,0,0,6,3,19,301623,19157,45662,507,4723,147,105,60,45,20171,20128,0,0,0,0,10498,8576,82,2,1,167735,96163,37725,14146,30357,1159,false,false,false,true,true,false,1,2,19,3,2,2,1,2141,Udyr 
true,17,3136,3157,3258,3135,2043,1052,3361,5,0,0,0,0,0,2,7,10,141020,21580,29639,0,11359,123,36,26,10,11933,10050,0,0,0,0,20144,508,927,1,0,117233,22860,927,7987,18965,2686,false,false,false,false,false,false,0,1,9,1,1,1,1,428,Fiddlesticks 
true,13,3725,3110,3284,3102,0,0,3340,0,0,0,0,0,0,0,2,10,138959,6987,18971,0,1151,24,93,75,18,9613,9220,0,0,0,0,4781,1867,337,1,0,84678,34307,19973,5218,12843,909,false,false,false,false,false,false,0,0,4,2,0,0,1,1166,Udyr 
true,17,3725,3110,3078,3284,0,3102,3361,4,0,0,0,0,0,2,2,16,231227,20482,35175,320,2583,64,110,87,23,15019,13203,0,0,0,0,12155,7813,514,2,0,133948,63960,33319,12044,22535,595,false,false,false,false,false,false,0,1,18,4,1,1,1,1715,Udyr 
true,17,3071,3074,3143,3111,0,0,3361,1,0,0,0,0,0,0,5,18,171588,13129,21779,389,2064,224,7,2,5,12551,11055,0,0,0,0,1210,11919,0,0,0,8850,162738,0,9230,11663,885,false,false,false,false,false,true,0,2,4,2,1,0,1,193,Jarvan IV 
true,18,3284,3143,3078,3110,3065,3725,3361,13,1,0,0,0,0,7,3,27,224709,33158,37463,524,1800,71,94,75,19,19223,17253,0,0,0,0,19032,12309,1816,2,0,126859,65821,32028,9678,26800,984,false,false,false,false,false,true,1,1,10,1,2,3,1,2147,Udyr 
false,16,3725,3102,3110,3284,3078,0,3361,4,0,0,0,0,0,4,4,9,222020,20349,40085,288,2577,89,103,91,12,14188,13538,0,0,0,0,14299,5427,623,1,0,130052,53704,38264,9500,28856,1728,false,false,true,false,false,false,0,2,14,5,1,1,1,2040,Udyr 
true,14,3725,3110,3284,3102,3057,3044,3340,9,3,1,0,0,0,9,1,9,163151,10575,20812,0,1879,26,101,96,5,12193,11740,0,0,0,0,6390,3266,918,2,0,103827,37128,22194,4791,15867,153,false,false,false,false,false,false,0,1,7,2,3,1,1,3598,Udyr 
true,11,3024,2049,0,3097,1056,3047,3341,0,0,0,0,0,0,0,2,9,16374,5553,10563,0,1483,18,1,0,1,5097,4430,0,0,0,0,4618,935,0,1,0,11513,3389,1471,2255,8192,115,false,false,false,false,false,false,0,0,9,1,0,0,3,62,Amumu 
